symbol,笔数,期望R,总R,最好一笔R,空头占比,去掉最好一笔后总R,最好一笔占比,历史长度,日均成交额,年化波动,全程涨跌,最大回撤,距高点,偏度,rule
MINAUSDT,5,-0.2348638704870254,-1.174319352435127,2.9889102690543465,0.6,-4.1632296214894735,,1285,12032968.6148,0.9893453429340218,-0.9548540315106581,-0.9768053592280745,-0.9760494130661914,1.2980357554741229,B 回踩20均线
ETHFIUSDT,5,-0.23915775416344376,-1.1957887708172188,2.989489862514019,0.6,-4.185278633331238,,880,60625017.055095,1.309956606441644,-0.8560858424087123,-0.9638885386458202,-0.9433488841255832,1.2819177137544338,B 回踩20均线
PEOPLEUSDT,5,-0.24140325839986526,-1.2070162919993264,2.9829142859559266,0.6,-4.189930577955253,,1322,27241667.645165,1.3445193909906537,-0.6244938271604938,-0.9632509618230246,-0.9437407517016869,2.119420238674406,B 回踩20均线
CYBERUSDT,5,-0.24357847969231156,-1.2178923984615577,2.9133875056839442,0.6,-4.131279904145502,,1090,8440424.78865,1.256292342533432,-0.9394521668029436,-0.9793775673605792,-0.9793775673605792,3.56265947787633,B 回踩20均线
UNIUSDT,5,-0.24443540711867087,-1.2221770355933543,2.972172973596449,0.4,-4.194350009189803,,1322,80151631.18349999,0.9827109861590178,-0.39050886220697545,-0.8713802181271154,-0.8281846021597807,1.9741411694123916,B 回踩20均线
SUSHIUSDT,5,-0.24618405867276322,-1.2309202933638161,2.985494736989447,0.4,-4.216415030353263,,1322,19299799.8635,1.054472978621452,-0.832731137088204,-0.9448798230154861,-0.9409801642356294,0.8498320779060773,B 回踩20均线
MANAUSDT,5,-0.24722369908209402,-1.23611849541047,2.972274336902229,0.4,-4.208392832312699,,1322,22261242.23365,0.8750161010091967,-0.7854298041818786,-0.923238566131026,-0.9200865265760197,0.6141866902073488,B 回踩20均线
TUSDT,5,-0.24771739128100262,-1.2385869564050132,2.8999650077977286,0.2,-4.138551964202742,,1291,5712602.86817,0.9313596473025705,-0.9338180389074474,-0.9472819010416667,-0.9451822916666667,2.25383625234665,B 回踩20均线
ENJUSDT,4,-0.4298710473553139,-1.7194841894212556,1.333470084272377,0.25,-3.052954273693633,,1322,9804782.32978,1.0054826304367588,-0.899135446685879,-0.9733494485571839,-0.9629853452183109,1.2731908356739763,B 回踩20均线
HOTUSDT,5,-0.37467823523113297,-1.873391176155665,2.2146358641690456,0.4,-4.088027040324711,,1322,6349641.8343345,0.8714105933934195,-0.775974930362117,-0.9347181675275096,-0.9277565686054345,0.45891759369276475,B 回踩20均线
DODOXUSDT,2,-1.0095622250535135,-2.019124450107027,-1.007958306013476,0.5,-2.019124450107027,,1103,2867753.12542,1.1183303835274154,-0.8255113192818111,-0.9579184634714584,-0.9294368713813983,0.9181551142663521,B 回踩20均线
NOTUSDT,2,-1.0285752089159905,-2.057150417831981,-1.018972641213568,1.0,-2.057150417831981,,821,18764756.7313206,1.2778937140430398,-0.9496358098265131,-0.9856854838709678,-0.9833318723702664,1.4914033677955503,B 回踩20均线
NMRUSDT,6,-0.35117446065711605,-2.107046763942696,2.9797378482024928,0.5,-5.086784612145189,,1150,5541810.9095,1.2292222676766886,-0.40259067357512957,-0.8799847211611918,-0.845855614973262,5.3302707087698105,B 回踩20均线
ONTUSDT,6,-0.35713830601110197,-2.142829836066612,2.9925268156779454,0.6666666666666666,-5.135356651744557,,1322,8841368.42188,0.9604802022214176,-0.7657963446475196,-0.9242743496022361,-0.9228552999354978,1.4706204784649621,B 回踩20均线
ANKRUSDT,6,-0.3588441488989746,-2.1530648933938474,2.9556375015582326,0.5,-5.10870239495208,,1322,7884265.092695,0.8377946217041778,-0.7850383631713556,-0.9513637711236288,-0.9501630595908687,0.10410322366420124,B 回踩20均线
BATUSDT,6,-0.36087275973546146,-2.1652365584127686,2.9702000007129077,0.3333333333333333,-5.135436559125676,,1322,6861760.31123,0.8221603787834777,-0.6631766805472933,-0.8495749202975558,-0.8495749202975558,0.2731437388222335,B 回踩20均线
SSVUSDT,6,-0.36120024705332643,-2.1672014823199586,2.971651779302645,0.6666666666666666,-5.138853261622604,,1268,13422241.37275,1.1221850390408752,-0.9447694334650857,-0.9687983578083057,-0.9669035212379599,0.3758617073153237,B 回踩20均线
1000XECUSDT,6,-0.3796854770256714,-2.2781128621540283,2.978144649792067,0.5,-5.256257511946096,,1322,4782859.831695,0.931348538165273,-0.7065610859728506,-0.9386063325853902,-0.9191598105210671,3.94387063898422,B 回踩20均线
XMRUSDT,8,-0.3062319496895233,-2.449855597516186,2.972911816457748,0.375,-5.422767413973935,,1322,24981197.324249998,0.6656852884948,1.6957429610669537,-0.5876443856662493,-0.4369345920621298,-0.9647882768531651,B 回踩20均线
BLURUSDT,9,-0.2959307165632316,-2.6633764490690846,2.984311864611789,0.6666666666666666,-5.647688313680874,,1205,16195241.6773,1.0863371744207024,-0.980911598200029,-0.9837526335357542,-0.9837030610980295,1.1105414474303554,B 回踩20均线
SAGAUSDT,3,-1.01874414282889,-3.0562324284866698,-1.0075518378767325,1.0,-3.0562324284866698,,858,15547645.81126,1.4162073126413897,-0.9979834161509618,-0.9981708990031399,-0.9979834161509618,1.202377125098799,B 回踩20均线
ALGOUSDT,7,-0.4521184285792357,-3.1648290000546497,2.9811142859697632,0.42857142857142855,-6.145943286024413,,1322,30455845.58125,0.8812357385211553,-0.5507058159232072,-0.8482346018046293,-0.843919183993723,0.8147048307865116,B 回踩20均线
ZECUSDT,7,-0.45664301365481297,-3.1965010955836908,2.9572650808126397,0.2857142857142857,-6.1537661763963305,,1322,24582014.308339998,1.0994358564619076,12.245232339511148,-0.7178577051338935,-0.2942220441111223,1.6681317793704422,B 回踩20均线
ATOMUSDT,7,-0.45716492677029635,-3.2001544873920746,2.9788969928448727,0.5714285714285714,-6.179051480236947,,1322,56883357.58292,0.7407365276001256,-0.8402961396086727,-0.919350580781415,-0.9003431890179514,0.01916346309870304,B 回踩20均线
IOTXUSDT,7,-0.45853231523755866,-3.2097262066629106,2.9727000006006,0.5714285714285714,-6.182426207263511,,1322,6641321.989275,0.9837922175497147,-0.8723285114325712,-0.9761600928074246,-0.9682598607888631,0.601059748202113,B 回踩20均线
CTSIUSDT,7,-0.4613041608357436,-3.2291291258502053,2.9280666707189114,0.5714285714285714,-6.157195796569116,,1322,6296502.524,1.1231659326834504,-0.7607992388201713,-0.9512,-0.9408470588235294,2.975537344908779,B 回踩20均线
ONGUSDT,3,-1.0770523474173224,-3.231157042251967,-1.0165839776724082,1.0,-3.231157042251967,,992,3035121.184685,0.9176630831044224,-0.895757436015679,-0.9452698687125183,-0.938935112647901,1.561841117311179,B 回踩20均线
LPTUSDT,7,-0.4635012885156456,-3.244509019609519,2.9314354875557576,0.5714285714285714,-6.175944507165276,,1322,14307597.89325,1.3404826685548894,-0.7382667539838463,-0.9565616846128404,-0.9559369372680167,4.941602997489681,B 回踩20均线
ONDOUSDT,3,-1.088389126110207,-3.265167378330621,-1.0080989732635974,0.6666666666666666,-3.265167378330621,,938,102723677.61706999,1.082867757886039,0.5852713178294573,-0.889830923793188,-0.8396471453075227,1.0917955884550261,B 回踩20均线
ROSEUSDT,7,-0.46895456941724273,-3.282681985920699,2.9906166090736526,0.7142857142857143,-6.273298594994351,,1322,13843874.269895,1.0062249075148988,-0.846867816091954,-0.9719786860030762,-0.9707262140188969,0.6364744931949989,B 回踩20均线
USTCUSDT,7,-0.4695351820339339,-3.2867462742375375,2.9763003088123674,0.2857142857142857,-6.2630465830499045,,992,6527004.122724,1.1212314336517888,-0.8925399644760214,-0.9295162078514416,-0.9211597980127056,1.764169556408939,B 回踩20均线
XLMUSDT,7,-0.475717822057517,-3.330024754402619,2.9791829812202244,0.7142857142857143,-6.309207735622843,,1322,47133555.544945,0.9106363792966862,1.180024831011174,-0.7446050851078982,-0.7186275906274482,4.329770968872128,B 回踩20均线
ETCUSDT,7,-0.49076579030706424,-3.4353605321494496,2.9645673718931986,0.5714285714285714,-6.399927904042649,,1322,87404013.73361,0.7322228510551164,-0.6064254483239339,-0.837959822593269,-0.837959822593269,0.5893399015966692,B 回踩20均线
DYMUSDT,4,-1.0175932007610275,-4.07037280304411,-1.0124061727087053,1.0,-4.07037280304411,,920,8815154.51315,1.3285865957514036,-0.9974646658523818,-0.9984421382888862,-0.9982466513816821,1.9177309482962006,B 回踩20均线
TLMUSDT,4,-1.0190524180838267,-4.076209672335307,-1.0063881511278578,0.5,-4.076209672335307,,1234,4079996.7385050002,1.1274509196089415,-0.9200503778337531,-0.9736965418137515,-0.9504232919933773,2.7196773209899807,B 回踩20均线
XVSUSDT,4,-1.0386538005211576,-4.1546152020846305,-1.0114592182621904,0.75,-4.1546152020846305,,1220,4111885.7236,0.9432694201304147,-0.6227869788692175,-0.870940364377051,-0.8505148806155935,0.8383603299157861,B 回踩20均线
ARKUSDT,4,-1.0430875181275443,-4.172350072510177,-1.0187181491779593,1.0,-4.172350072510177,,1061,7122542.9016,1.088841162948298,-0.8586420734615996,-0.9503351955307262,-0.9503351955307262,1.9115968411107434,B 回踩20均线
OGNUSDT,8,-0.5216482282533097,-4.173185826026478,2.9684750007960066,0.625,-7.141660826822484,,1322,6900237.927100001,1.010534541199536,-0.8105263157894738,-0.9433086227077643,-0.9367928209129925,2.2282343246525147,B 回踩20均线
BANDUSDT,8,-0.5230037546130434,-4.184030036904347,2.9851222223776124,0.5,-7.16915225928196,,1322,6384257.13319,0.9330414019914545,-0.8886355539722124,-0.9496759711813475,-0.9434126208319756,0.5155655105226964,B 回踩20均线
ACHUSDT,8,-0.5262621454327128,-4.210097163461702,2.9781376908466215,0.5,-7.188234854308323,,1270,11468328.295704499,1.0760650605765107,-0.908960810215764,-0.9199671258609894,-0.9190865685660614,1.6581719667790422,B 回踩20均线
KAVAUSDT,4,-1.0586751789745734,-4.234700715898294,-1.0346632266236298,0.75,-4.234700715898294,,1322,13721311.33103,0.8324140005087265,-0.9241932475284462,-0.9659910100924434,-0.9655330336697481,-1.1719564513599137,B 回踩20均线
ENSUSDT,8,-0.5320479750805212,-4.256383800644169,2.991195790142852,0.625,-7.247579590787021,,1322,24375467.0234,1.0053384825369789,-0.6274437815511702,-0.9153076002770606,-0.9148038536616082,1.4688237821417984,B 回踩20均线
BCHUSDT,8,-0.5368977697986881,-4.295182158389505,2.977590838570505,0.375,-7.2727729969600095,,1322,139766031.60847998,0.8314204126091417,1.1165770979743694,-0.7259739324548138,-0.7050478865125658,2.7355630412476604,B 回踩20均线
DUSKUSDT,8,-0.5384184147960529,-4.307347318368423,2.9868448583773386,0.625,-7.294192176745762,,1322,7930316.352645,1.2253632485020522,-0.25085574572127134,-0.9407510387703458,-0.904276922115655,1.5348301886723195,B 回踩20均线
1000LUNCUSDT,4,-1.0938023366940541,-4.3752093467762165,-1.0295201291702727,1.0,-4.3752093467762165,,1322,23133002.466035,1.062389461627899,-0.6800399201596806,-0.8964554409369425,-0.8135034514853021,3.1069194445433337,B 回踩20均线
DASHUSDT,6,-0.7375337882225971,-4.425202729335583,0.7827235612245785,0.5,-5.207926290560161,,1322,12021984.316545,1.0061113041982235,-0.2856127044323299,-0.7543089161418628,-0.7502485913158767,2.0939210741982315,B 回踩20均线
UMAUSDT,6,-0.8484134562067717,-5.09048073724063,0.15778061797791104,0.6666666666666666,-5.248261355218541,,1193,7073773.718,1.0977819235000925,-0.8731203739774056,-0.9442787794729542,-0.9435332871012483,5.2891105231362685,B 回踩20均线
EDUUSDT,5,-1.0201410862527085,-5.100705431263543,-1.010725621337148,0.6,-5.100705431263543,,1203,8419913.1231,1.138625909660472,-0.9700919455682236,-0.9815744920993228,-0.9713177200902935,1.598897081707918,B 回踩20均线
CAKEUSDT,5,-1.020330106024545,-5.1016505301227255,-1.0052375811050798,0.4,-5.1016505301227255,,1017,17855764.4903,0.9883729574463703,-0.08784604564925513,-0.7761171002642084,-0.7248568067421364,1.3858476422662798,B 回踩20均线
BELUSDT,5,-1.050601185068686,-5.25300592534343,-1.0105933188897886,0.2,-5.25300592534343,,1322,8696754.009599999,1.1546560367752345,-0.7263934843471622,-0.9617187873000717,-0.9486751014561948,1.0218871907294027,B 回踩20均线
1INCHUSDT,9,-0.5922064346512074,-5.329857911860866,2.97254623716637,0.5555555555555556,-8.302404149027236,,1322,13217573.19145,0.8520523403708453,-0.7846952010376135,-0.9042195941013287,-0.8788144254635714,0.29346317210196676,B 回踩20均线
KSMUSDT,8,-0.7117484829248398,-5.693987863398719,1.8342819784281328,0.875,-7.528269841826852,,1322,7739786.69335,1.055655729866574,-0.871969696969697,-0.9522383092028623,-0.9521883840905309,6.221428286145063,B 回踩20均线
HBARUSDT,9,-0.6763466709397348,-6.087120038457613,2.436780669119361,0.6666666666666666,-8.523900707576974,,1322,39491297.60261,1.021643124309312,0.733421052631579,-0.8251509161814199,-0.824055772210054,3.9707183446770813,B 回踩20均线
TWTUSDT,6,-1.019256828191195,-6.11554096914717,-1.00915141629962,0.6666666666666666,-6.11554096914717,,1016,4342719.52665,0.7682957360624739,-0.6709761885279437,-0.809397367813438,-0.7678942507504041,0.40761026448652843,B 回踩20均线
AUCTIONUSDT,6,-1.0362171908899434,-6.2173031453396606,-1.0069623099861453,0.8333333333333334,-6.2173031453396606,,974,11515474.945085,1.2222222503555868,-0.8998223801065719,-0.9452448448603937,-0.9452448448603937,0.9405568722370748,B 回踩20均线
RSRUSDT,10,-0.6249272273204951,-6.249272273204951,2.977647146239372,0.3,-9.226919419444322,,1322,11616534.43246,1.397888802088287,-0.6008374040474529,-0.9587469581675615,-0.9558113484491483,7.883727981681677,B 回踩20均线
LINKUSDT,8,-1.0302026039700671,-8.241620831760537,-1.009755701690931,0.625,-8.241620831760537,,1322,225446827.94814998,0.8261046222920815,0.5936722360469249,-0.7540417677820692,-0.6935434255050074,0.6360759615797013,B 回踩20均线
KNCUSDT,8,-1.0365105049360048,-8.292084039488039,-1.009094430108283,0.5,-8.292084039488039,,1322,6669821.777000001,0.9473071670411056,-0.7815991237677985,-0.9113856546084792,-0.9113856546084792,4.921352390124773,B 回踩20均线
